Year,ISIN,Weight
2014,AU000000DOW2,1.836043145106745e-08
2014,JP3242800005,2.1313496710989496e-08
2014,HK0003000038,0.032274929381516104
2014,JP3566800003,1.5332309218814872e-08
2014,HK0016000132,9.35248784100056e-08
2014,JP3407400005,1.4252417060790982e-08
2014,BMG677491539,5.492954075515528e-10
2014,JP3592200004,1.920057648524945e-08
2014,JP3753000003,1.1138100468945645e-10
2014,JP3463000004,0.04641430926397205
2014,JP3787000003,4.7860841050569296e-08
2014,AU000000BWP3,7.248597517076325e-08
2014,BMG2442N1048,5.26407366907656e-08
2014,JP3955000009,6.904571608625819e-08
2014,JP3148800000,1.9864909155827335e-08
2014,AU000000MTS0,3.2669319602494925e-08
2014,SGXE21576413,2.8510431200539973e-07
2014,JP3743000006,3.553123518612234e-09
2014,JP3659000008,0.02875574280272517
2014,JP3134800006,5.080012412107097e-08
2014,JP3205800000,3.4437559676570644e-09
2014,JP3535800001,1.2182700812308573e-08
2014,JP3762800005,5.281548514760732e-08
2014,JP3942400007,0.0037415312705904196
2014,JP3973400009,1.3640536127724868e-08
2014,JP3888400003,3.283006312322371e-09
2014,JP3118000003,9.889142825693255e-08
2014,JP3982800009,1.0855928651874275e-08
2014,JP3902900004,4.3222459495581003e-08
2014,JP3942800008,1.3703507129910596e-08
2014,JP3573000001,0.016236537422761883
2014,JP3385820000,7.298744446449136e-08
2014,JP3982100004,0.13639948311397343
2014,AU000000BEN6,1.693964201223574e-07
2014,JP3165600002,1.4279106843354876e-08
2014,AU000000MND5,8.857917648969499e-08
2014,JP3116000005,0.03304101269705039
2014,AU000000QAN2,1.0780225644304247e-10
2014,JP3519400000,2.1074652000211808e-08
2014,AU000000CQR9,4.5122662097546577e-07
2014,JP3229400001,0.001740274974018426
2014,JP3635400009,6.653379039933765e-09
2014,JP3210200006,1.584228830944853e-08
2014,AU000000WBC1,1.5131063251047895e-07
2014,JP3619800000,1.053314729648276e-09
2014,JP3209000003,6.04170290378949e-08
2014,AU000000CSR5,9.724385058939129e-09
2014,JP3357200009,0.03756421642958578
2014,AU000000SIG5,2.988242554548938e-08
2014,HK0293001514,2.707600797064577e-10
2014,JP3414750004,0.011216120867723204
2014,NZTELE0001S4,1.0189531073266779e-07
2014,JP3734800000,3.181419289137842e-08
2014,JP3870000001,0.0029758699985184046
2014,AU000000SGP0,1.0023539225839438e-07
2014,AU000000APA1,1.3122410577983574e-08
2014,JP3228600007,1.7159476949548394e-11
2014,JP3224200000,2.264395234904339e-08
2014,JP3827200001,1.8286995632957528e-08
2014,JP3870400003,3.980086417135698e-08
2014,JP3638600001,4.534626715712974e-09
2014,JP3738600000,0.002217083642448373
2014,JP3792600003,2.368422220576556e-08
2014,JP3294460005,2.0099141806306063e-08
2014,JP3300600008,1.2370368957853064e-08
2014,JP3201200007,6.203708957262504e-08
2014,AU0000088338,4.214400223503436e-09
2014,JP3769000005,0.0
2014,JP3786200000,9.233077242857267e-09
2014,JP3868400007,3.415971515738687e-08
2014,JP3269600007,1.0828359155608422e-09
2014,AU000000WES1,1.587000148992422e-08
2014,AU000000SHL7,9.348623488352479e-08
